"SP500_lag2","IndexDiv_lag1","Loss"
-81.8181818181818,-89.8989898989899,43124.5586897164
-79.7979797979798,-89.8989898989899,42052.6809426235
-77.7777777777778,-89.8989898989899,40984.1842607308
-75.7575757575758,-89.8989898989899,39925.6016526151
-73.7373737373737,-89.8989898989899,38809.8050152064
-71.7171717171717,-89.8989898989899,37663.8719459699
-69.6969696969697,-89.8989898989899,36537.2287480394
-67.6767676767677,-89.8989898989899,35433.2593321689
-65.6565656565656,-89.8989898989899,34339.3196021107
-63.6363636363636,-89.8989898989899,33250.8397012003
-61.6161616161616,-89.8989898989899,32193.4790227569
-59.5959595959596,-89.8989898989899,31157.4798374013
-57.5757575757576,-89.8989898989899,30137.8357493332
-55.5555555555556,-89.8989898989899,29129.6071794997
-53.5353535353535,-89.8989898989899,28119.8545350578
-51.5151515151515,-89.8989898989899,27112.4138110741
-49.4949494949495,-89.8989898989899,26105.9022437972
-47.4747474747475,-89.8989898989899,25099.7768448896
-45.4545454545455,-89.8989898989899,24117.0430895983
-43.4343434343434,-89.8989898989899,23148.3061645824
-41.4141414141414,-89.8989898989899,22174.0342347668
-39.3939393939394,-89.8989898989899,21207.9023368926
-37.3737373737374,-89.8989898989899,20262.7592418937
-35.3535353535353,-89.8989898989899,19323.9478453635
-33.3333333333333,-89.8989898989899,18397.2114439214
-31.3131313131313,-89.8989898989899,17470.7312120753
-29.2929292929293,-89.8989898989899,16562.4045234453
-27.2727272727273,-89.8989898989899,15655.9731341936
-25.2525252525252,-89.8989898989899,14781.3310149187
-23.2323232323232,-89.8989898989899,13941.5333902934
-21.2121212121212,-89.8989898989899,13121.1680047201
-19.1919191919192,-89.8989898989899,12316.9333669179
-17.1717171717172,-89.8989898989899,11521.2259005615
-15.1515151515151,-89.8989898989899,10756.6244896763
-13.1313131313131,-89.8989898989899,10006.7299573985
-11.1111111111111,-89.8989898989899,9283.52774336631
-9.09090909090908,-89.8989898989899,8583.36513394786
-7.07070707070706,-89.8989898989899,7850.13656702051
-5.05050505050504,-89.8989898989899,7133.99123813261
-3.03030303030303,-89.8989898989899,6433.69634022305
-1.01010101010101,-89.8989898989899,5762.79986345713
1.01010101010101,-89.8989898989899,5336.42736382092
3.03030303030303,-89.8989898989899,4739.10015884733
5.05050505050505,-89.8989898989899,4182.04300274907
7.07070707070707,-89.8989898989899,3658.1488456675
9.09090909090909,-89.8989898989899,3163.92870814356
11.1111111111111,-89.8989898989899,2691.24844026498
13.1313131313131,-89.8989898989899,2259.36632004229
15.1515151515152,-89.8989898989899,1856.98654359589
17.1717171717172,-89.8989898989899,1496.0014373027
19.1919191919192,-89.8989898989899,1175.45552245835
21.2121212121212,-89.8989898989899,886.688664840177
23.2323232323232,-89.8989898989899,636.159823565828
25.2525252525253,-89.8989898989899,432.145665067866
27.2727272727273,-89.8989898989899,268.389544598613
29.2929292929293,-89.8989898989899,139.818846356713
31.3131313131313,-89.8989898989899,54.2464660643795
33.3333333333333,-89.8989898989899,8.67703827342645
35.3535353535354,-89.8989898989899,2.29964003503236
37.3737373737374,-89.8989898989899,37.9822358134115
39.3939393939394,-89.8989898989899,117.470127457348
41.4141414141414,-89.8989898989899,237.625518118546
43.4343434343434,-89.8989898989899,399.274813375943
45.4545454545455,-89.8989898989899,597.32607457087
47.4747474747475,-89.8989898989899,831.456459624256
49.4949494949495,-89.8989898989899,1105.79456631884
51.5151515151515,-89.8989898989899,1416.94983414456
53.5353535353536,-89.8989898989899,1756.1090943227
55.5555555555556,-89.8989898989899,2133.68116848783
57.5757575757576,-89.8989898989899,2545.82491108059
59.5959595959596,-89.8989898989899,2991.16692562142
